alpha,RS_cum,RS_cum_lower_ci,RS_cum_upper_ci,source,phase_type,score,RS_phase_0,RS_phase_1,RS_phase_2,RS_phase_3,N_G_0,N_nG_0,N_G_1,N_nG_1,N_G_2,N_nG_2,N_G_3,N_nG_3,N_G_4,N_nG_4,X_G_0,X_nG_0,X_G_1,X_nG_1,X_G_2,X_nG_2,X_G_3,X_nG_3,score_column
0.23853697323085077,1.6827071586714544,1.5108645776244147,1.8751872324555003,pigean,ccat,0.773,0.9872794109558617,1.0116934377171836,1.3219778534052236,1.2743694435169401,1430,6334,772,3649,1194,6189,281,1270,411,1108,2658,12216,1886,8567,692,2378,411,1108,combined
0.2386253202579733,1.6817034436266671,1.5099598960352987,1.8740719853837198,pigean,ccat,0.7725,0.9875943373840127,1.0107675556984035,1.3219778534052236,1.2743694435169401,1430,6334,774,3647,1194,6189,281,1270,411,1108,2660,12214,1886,8567,692,2378,411,1108,combined
0.2387578407986571,1.680700460594866,1.509056102681217,1.872957823668218,pigean,ccat,0.772,0.9870053272547578,1.0107675556984035,1.3219778534052236,1.2743694435169401,1432,6332,774,3647,1194,6189,281,1270,411,1108,2660,12214,1886,8567,692,2378,411,1108,combined
0.2388020143122184,1.6801994608133402,1.5086045386835913,1.8724011493241177,pigean,ccat,0.7718,0.9871627312061827,1.010305136410662,1.3219778534052236,1.2743694435169401,1432,6332,775,3646,1194,6189,281,1270,411,1108,2661,12213,1886,8567,692,2378,411,1108,combined
0.23884618782577965,1.6796989528605992,1.5081531962545778,1.871844745725526,pigean,ccat,0.7715000000000001,0.9873200835329801,1.0104963095048898,1.321123442527159,1.2743694435169401,1432,6332,775,3646,1195,6188,281,1270,411,1108,2662,12212,1887,8566,692,2378,411,1108,combined
0.23915540242070854,1.6776980029349196,1.5063500389660762,1.8696218348400744,pigean,ccat,0.771,0.9865950289800076,1.0100342857303108,1.321123442527159,1.2743694435169401,1435,6329,776,3645,1195,6188,281,1270,411,1108,2663,12211,1887,8566,692,2378,411,1108,combined
0.23937626998851488,1.676200128735856,1.5049999894966946,1.867957484847763,pigean,ccat,0.77,0.9861648035693398,1.0102254090348701,1.320269936266223,1.2743694435169401,1437,6327,776,3645,1196,6187,281,1270,411,1108,2664,12210,1888,8565,692,2378,411,1108,combined
0.23972965809700503,1.6737089029179584,1.5027543102683096,1.8651889490109865,pigean,ccat,0.769,0.9864999658751549,1.0096846420706107,1.3185656318551735,1.2743694435169401,1438,6326,778,3643,1198,6185,281,1270,411,1108,2668,12206,1890,8563,692,2378,411,1108,combined
0.2397738316105663,1.6732111885385021,1.5023058334518886,1.8646360472054408,pigean,ccat,0.7685000000000001,0.9862066082802389,1.0096846420706107,1.3185656318551735,1.2743694435169401,1439,6325,778,3643,1198,6185,281,1270,411,1108,2668,12206,1890,8563,692,2378,411,1108,combined
0.2399063521512501,1.6717198667430135,1.5009617181620039,1.8629789490011537,pigean,ccat,0.768,0.9866776200012086,1.0083031519724608,1.3185656318551735,1.2743694435169401,1439,6325,781,3640,1198,6185,281,1270,411,1108,2671,12203,1890,8563,692,2378,411,1108,combined
0.23995052566481137,1.6712234878587169,1.5005141175829373,1.862427118021848,pigean,ccat,0.7675000000000001,0.9868345215347051,1.0084942203871645,1.3177148308423638,1.2743694435169401,1439,6325,781,3640,1199,6184,281,1270,411,1108,2672,12202,1891,8562,692,2378,411,1108,combined
