mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
"['D004827', 'D004831', 'D004832', 'D006929', 'D013036', 'D065768']",D004831,"Epilepsies, Myoclonic",1.0,0.4813743829727173,0.5186256170272827,ontology_only,"CNR1,GABRA1,GABRA2,GABRA3,GABRA5","CNR1,GABRA1,GABRA2,GABRA3,GABRA5"
"['D000073376', 'D004827', 'D004831', 'D008881', 'D013036']",D004831,"Epilepsies, Myoclonic",1.0,0.3749982118606567,0.6250017881393433,ontology_only,"ACHE,CNR1,GABRA1,GABRA2,GABRA3","ACHE,CNR1,GABRA1,GABRA2,GABRA3"
"['D000073376', 'D004827', 'D004831', 'D008881', 'D013036']",D008881,Migraine Disorders,1.0,0.2473330795764923,0.7526669204235077,ontology_only,"ADORA1,CACNA1A,CACNA1G,CACNA2D1,CNR1","ADORA1,CACNA1A,CACNA1G,CACNA2D1,CNR1"
"['D000073376', 'D004827', 'D004831', 'D008881', 'D013036']",D013036,"Spasms, Infantile",1.0,0.3534979522228241,0.6465020477771759,ontology_only,"ABAT,CHRM2,CHRM3,CNR1,GRIN2B","ABAT,CHRM2,CHRM3,CNR1,GRIN2B"
"['D000073376', 'D013036', 'D065768']",D000073376,Epileptic Syndromes,1.0,0.446870356798172,0.553129643201828,ontology_only,"HTR2C,SCN2A,SCN8A,SLC6A4,STXBP1","HTR2C,SCN2A,SCN8A,SLC6A4,STXBP1"
"['D004827', 'D004831', 'D004832', 'D006929', 'D013036', 'D065768']",D004827,Epilepsy,1.0,0.6877355575561523,0.31226444244384766,ontology_only,"ABAT,CACNA1C,CACNA1G,CACNA2D1,CHRNA7","ABAT,CACNA1C,CACNA1G,CACNA2D1,CHRNA7"
"['D004802', 'D007970']",D007970,Leukopenia,1.0,0.2165758907794952,0.7834241092205048,ontology_only,CSF3R,CSF3R
"['D000073376', 'D013036', 'D065768']",D013036,"Spasms, Infantile",1.0,0.3270350694656372,0.6729649305343628,ontology_only,"CHRM2,CHRM3,CNR1,GRIN2B,GRM7","CHRM2,CHRM3,CNR1,GRIN2B,GRM7"
['D004700'],D004700,Endocrine System Diseases,1.0,0.2200903296470642,0.7799096703529358,ontology_only,"AR,AVPR1B,CALCR,DRD2,ESR1","AR,AVPR1B,CALCR,DRD2,ESR1"
['D004485'],D004485,Eczema,1.0,0.7309514880180359,0.2690485119819641,ontology_only,"ALOX15,ALOX5,BRAF,CCL20,CCR3","ALOX15,ALOX5,BRAF,CCL20,CCR3"
