mesh_id,trait_portal,similarity,source,subsource,n_rows
['D007501'],LiverIron,0.035,pigean,portal,69
['D007501'],PancreasIron,0.035,pigean,portal,80
['D014408'],gcat_trait_cancer_biomarker_measurement,0.035,pigean,gcat,11
['D012907'],gcat_trait_cigarettes_per_day_measurement,0.035,pigean,gcat,44
['D006454'],Hb,0.035,pigean,portal,50
['D004906'],RedCount,0.035,pigean,portal,52
['D004906'],NucleatedRedCount,0.035,pigean,portal,99
"['D006454', 'D004909']",HbConc,0.035,pigean,portal,62
"['D001008', 'D000275', 'D003866', 'D009497']",Neuroticism,0.035,pigean,portal,64
['D006487'],gcat_trait_factor_VII_activating_protease_measurement,0.035,pigean,gcat,28
['D012907'],gcat_trait_smoking_behavior,0.035,pigean,gcat,31
['D012907'],gcat_trait_smoking_behaviour_measurement,0.035,pigean,gcat,36
['D012907'],gcat_trait_smoking_status_measurement,0.035,pigean,gcat,34
['D004906'],NucleatedRedPerc,0.035,pigean,portal,98
"['D003866', 'D003863', 'D003865']",gcat_trait_major_depressive_disorder,0.035,pigean,gcat,43
"['D010179', 'D000375']",PanAge,0.035,pigean,portal,72
['D000597'],gcat_trait_amino_acid_measurement,0.034,pigean,gcat,47
['D008593'],MP,0.034,pigean,portal,31
['D016739'],gcat_trait_delayed_reward_discounting_measurement,0.034,pigean,gcat,23
['D001007'],gcat_trait_nervousness,0.034,pigean,gcat,9
['D005998'],Gly,0.034,pigean,portal,40
['D005998'],gcat_trait_glycine_measurement,0.034,pigean,gcat,31
['D006339'],HR,0.034,pigean,portal,78
['D001007'],gcat_trait_anxiety_measurement,0.034,pigean,gcat,22
['D000469'],ALP,0.034,pigean,portal,103
['D000428'],gcat_trait_trait_in_response_to_ethanol,0.034,pigean,gcat,25
['D000428'],gcat_trait_alcohol_drinking,0.034,pigean,gcat,40
['D000428'],EtOH,0.034,pigean,portal,73
['D006339'],PulseRate,0.034,pigean,portal,78
['D011392'],gcat_trait_proline_measurement,0.034,pigean,gcat,13
['D013972'],TSH,0.034,pigean,portal,97
['D001786'],FGovertime,0.034,pigean,portal,59
"['D013405', 'D016728']",gcat_trait_suicide_behaviour_measurement,0.034,pigean,gcat,27
['D013405'],gcat_trait_suicide,0.034,pigean,gcat,28
"['D014280', 'D008076']",TGtoHDL,0.034,pigean,portal,119
['D014280'],TG,0.034,pigean,portal,122
['D014284'],gcat_trait_triiodothyronine_measurement,0.034,pigean,gcat,19
['D014409'],gcat_trait_tumor_necrosis_factor_measurement,0.034,pigean,gcat,22
['D014409'],gcat_trait_tumor_necrosis_factor_receptor_superfamily_member_5_measurement,0.034,pigean,gcat,24
['D001786'],FGadjBMI,0.034,pigean,portal,112
['D004327'],gcat_trait_coffee_consumption_measurement,0.034,pigean,gcat,39
['D001786'],FG_plus_diab,0.034,pigean,portal,69
['D001786'],FG,0.034,pigean,portal,112
['D001786'],BS,0.034,pigean,portal,123
['D009504'],NeutroPerc,0.034,pigean,portal,51
['D001786'],2hrGadjBMI,0.034,pigean,portal,124
['D014796'],gcat_trait_visual_perception_measurement,0.034,pigean,gcat,38
['D001786'],2hrG,0.034,pigean,portal,62
['D004327'],gcat_trait_cups_of_coffee_per_day_measurement,0.034,pigean,gcat,11
"['D009497', 'D001007', 'D000075384']",gcat_trait_worry_measurement,0.034,pigean,gcat,34
['D004327'],gcat_trait_coffee_consumption,0.034,pigean,gcat,7
['D003778'],gcat_trait_dentures,0.034,pigean,gcat,32
['D010716'],gcat_trait_phosphatidylinositol_measurement,0.034,pigean,gcat,41
['D010713'],gcat_trait_phosphatidylcholine_measurement,0.034,pigean,gcat,85
['D012559'],SCZ,0.034,pigean,portal,49
['D012559'],gcat_trait_pursuit_maintenance_gain_measurement,0.034,pigean,gcat,33
['D012559'],gcat_trait_schizophrenia,0.034,pigean,gcat,75
"['D060825', 'D003072']",gcat_trait_reasoning,0.034,pigean,gcat,18
['D005239'],gcat_trait_fear_of_minor_pain_measurement,0.033,pigean,gcat,17
"['D007770', 'D040641']",gcat_trait_L_lactate_dehydrogenase_measurement,0.033,pigean,gcat,24
['D011618'],BIP_Schizoaffective,0.033,pigean,portal,47
['D006031'],gcat_trait_Nglycan_measurement,0.033,pigean,gcat,11
['D011618'],gcat_trait_psychosis_predisposition_measurement,0.033,pigean,gcat,20
['D011930'],ReactionTime,0.033,pigean,portal,80
['D005346'],gcat_trait_fibroblast_growth_factor_23_measurement,0.033,pigean,gcat,17
['D011930'],gcat_trait_reaction_time_measurement,0.033,pigean,gcat,45
['D059906'],gcat_trait_superior_temporal_gyrus_volume_measurement,0.033,pigean,gcat,8
['D006400'],Hematocrit,0.033,pigean,portal,63
['D006400'],HmPerc,0.033,pigean,portal,68
['D001219'],gcat_trait_aspartate_aminotransferase_measurement,0.033,pigean,gcat,95
['D008345'],gcat_trait_blood_manganese_measurement,0.033,pigean,gcat,33
['D005973'],Gln,0.033,pigean,portal,55
['D001219'],AST,0.033,pigean,portal,107
"['D001008', 'D009497', 'D000075384']",gcat_trait_neuroticism_measurement,0.033,pigean,gcat,31
['D001008'],gcat_trait_anxiety_disorder,0.033,pigean,gcat,25
['D059906'],gcat_trait_amygdala_volume,0.033,pigean,gcat,31
['D050218'],gcat_trait_body_fat_distribution,0.033,pigean,gcat,25
['D050218'],TFR,0.033,pigean,portal,50
['D050218'],LFR,0.033,pigean,portal,72
['D050218'],AFR,0.033,pigean,portal,88
['D001205'],gcat_trait_vitamin_C_measurement,0.033,pigean,gcat,21
['D003402'],CK,0.033,pigean,portal,50
['D009929'],gcat_trait_breast_size,0.033,pigean,gcat,24
['D002518'],gcat_trait_ceramide_measurement,0.033,pigean,gcat,23
['D002097'],CRP,0.033,pigean,portal,121
['D005865'],GestationalDurationFetal,0.033,pigean,portal,61
['D015992'],BMI1yr,0.033,pigean,portal,84
['D015992'],BMI6mons,0.033,pigean,portal,73
['D015992'],BMIadjSMK,0.033,pigean,portal,79
['D015992'],BMI8yrs,0.033,pigean,portal,72
['D015992'],BMI,0.033,pigean,portal,105
['D005640'],gcat_trait_follicle_stimulating_hormone_measurement,0.033,pigean,gcat,30
"['D005951', 'D015992']",IFCadjBMI,0.033,pigean,portal,61
['D015992'],BMI1_5yrs,0.033,pigean,portal,67
['D015992'],BMI8mons,0.033,pigean,portal,80
['D015603'],gcat_trait_keratinocyte_carcinoma,0.033,pigean,gcat,14
['D005865'],GestationalDur,0.033,pigean,portal,51
['D015992'],STILTSvUKHLS,0.033,pigean,portal,75
['D015992'],BMI6wks,0.033,pigean,portal,60
['D015992'],BMI7yrs,0.033,pigean,portal,66
['D015992'],BMI5yrs,0.033,pigean,portal,55
['D015992'],BMI3mons,0.033,pigean,portal,77
['D015992'],BMI3yrs,0.033,pigean,portal,79
['D015992'],BMI2yrs,0.033,pigean,portal,47
['D015992'],BMIbirth,0.033,pigean,portal,62
['D012934'],gcat_trait_social_interaction_measurement,0.032,pigean,gcat,24
['D003865'],MDD_dom,0.032,pigean,portal,69
['D060825'],gcat_trait_Mental_deterioration,0.032,pigean,gcat,25
['D007839'],gcat_trait_Calcium_channel_blocker_use_measurement,0.032,pigean,gcat,54
['D001714'],BIP2,0.032,pigean,portal,49
['D007839'],gcat_trait_Beta_blocking_agent_use_measurement,0.032,pigean,gcat,48
['D005919'],eGFRcreaNoDiabetes,0.032,pigean,portal,84
['D000735'],gcat_trait_androstenedione_measurement,0.032,pigean,gcat,9
['D002508'],gcat_trait_infant_head_circumference,0.032,pigean,gcat,13
['D007839'],gcat_trait_peak_expiratory_flow,0.032,pigean,gcat,31
['D007839'],gcat_trait_BRCA2_mutation_carier_statu,0.032,pigean,gcat,4
['D019820'],gcat_trait_xanthine_measurement,0.032,pigean,gcat,8
['D040641'],gcat_trait_IGF1_measurement,0.032,pigean,gcat,71
['D007839'],gcat_trait_BRCA1_mutation_carier_status,0.032,pigean,gcat,12
['D007839'],gcat_trait_Antithrombotic_agent_use_measurement,0.032,pigean,gcat,58
['D003865'],gcat_trait_feeling_miserable_measurement,0.032,pigean,gcat,22
['D003865'],MDD_rec,0.032,pigean,portal,71
['D003865'],MDD,0.032,pigean,portal,62
['D013109'],gcat_trait_sphingomyelin_measurement,0.032,pigean,gcat,79
['D003865'],MDD_NoTrauma,0.032,pigean,portal,70
['D000856'],gcat_trait_anorexia_nervosa,0.032,pigean,gcat,24
['D003865'],MDD_Trauma,0.032,pigean,portal,66
['D040641'],gcat_trait_insulin_like_growth_factor_measurement,0.032,pigean,gcat,48
['D003865'],MDD_het,0.032,pigean,portal,64
['D003865'],MDD_add,0.032,pigean,portal,73
['D003865'],MDD_symptoms,0.032,pigean,portal,68
['D001321'],gcat_trait_social_communication_impairment,0.032,pigean,gcat,20
['D060825'],gcat_trait_attention_function_measurement,0.032,pigean,gcat,35
['D007839'],gcat_trait_Antihistamine_use_measurement,0.032,pigean,gcat,14
['D015519'],gcat_trait_volumetric_bone_mineral_density,0.032,pigean,gcat,22
['D007839'],gcat_trait_Antiglaucoma_preparations_and_miotics_use_measurement,0.032,pigean,gcat,19
['D002659'],Rare_pervasive_developmental_disorder_Orphanet_168778,0.032,pigean,orphanet,44
['D007288'],gcat_trait_inosine_measurement,0.032,pigean,gcat,16
['D015519'],gcat_trait_heel_bone_mineral_density,0.032,pigean,gcat,50
['D015519'],eBMD,0.032,pigean,portal,57
['D007839'],gcat_trait_Anilide_use_measurement,0.032,pigean,gcat,13
['D007839'],gcat_trait_Agents_acting_on_the_reninangiotensin_system_use_measurement,0.032,pigean,gcat,69
['D008136'],ParentalLifespan,0.032,pigean,portal,63
['D008136'],ParentalLongevity_AtDeath,0.032,pigean,portal,62
['D000410'],ALT,0.032,pigean,portal,104
['D015519'],TBLH-BMD,0.032,pigean,portal,76
['D015519'],TB-BMD,0.032,pigean,portal,64
['D002788'],gcat_trait_esterified_cholesterol_measurement,0.032,pigean,gcat,79
['D015519'],ForearmBMD,0.032,pigean,portal,64
['D008136'],ParentalLongevity_Attained,0.032,pigean,portal,79
['D008136'],PaternalLongevity_AtDeath,0.032,pigean,portal,71
['D023201'],gcat_trait_CD40_ligand_measurement,0.032,pigean,gcat,16
['D007839'],gcat_trait_Antihypertensive_use_measurement,0.032,pigean,gcat,39
['D060825'],gcat_trait_cognitive_decline_measurement,0.032,pigean,gcat,46
['D008136'],ParentalExtremeLongevity_95yrs,0.032,pigean,portal,50
['D013313'],gcat_trait_posttraumatic_stress_disorder,0.032,pigean,gcat,35
['D008136'],ExtremeLongevity_90thPerc,0.032,pigean,portal,74
['D008136'],ExtremeLongevity_99thPerc,0.032,pigean,portal,58
['D008136'],MaternalLongevity_AtDeath,0.032,pigean,portal,58
['D060825'],gcat_trait_cognitive_impairment_measurement,0.032,pigean,gcat,22
['D001714'],BIP1,0.032,pigean,portal,41
['D060825'],gcat_trait_verbalnumerical_reasoning_measurement,0.032,pigean,gcat,35
['D008136'],MaternalLongevity_Attained,0.032,pigean,portal,61
['D000243'],gcat_trait_adenosine_deaminase_measurement,0.032,pigean,gcat,11
['D008136'],ParentalExtremeLongevity_10pct,0.032,pigean,portal,51
['D000067877'],gcat_trait_autism_spectrum_disorder,0.032,pigean,gcat,36
['D007839'],gcat_trait_Antimigraine_preparation_use_measurement,0.032,pigean,gcat,12
['D008136'],PaternalLongevity_Attained,0.032,pigean,portal,87
['D001714'],BIP,0.032,pigean,portal,60
['D010549'],gcat_trait_wellbeing_measurement,0.032,pigean,gcat,34
['D005919'],eGFRcrea,0.032,pigean,portal,70
['D008423'],gcat_trait_age_at_first_birth_measurement,0.032,pigean,gcat,33
['D000124'],gcat_trait_self_reported_educational_attainment,0.032,pigean,gcat,56
['D000067877'],gcat_trait_autism_spectrum_disorder_symptom,0.032,pigean,gcat,18
['D007839'],gcat_trait_Diuretic_use_measurement,0.032,pigean,gcat,24
['D008076'],HDL2chol,0.032,pigean,portal,78
['D001714'],Lithium_response_inBIP_binary,0.032,pigean,portal,56
['D005723'],GGT,0.032,pigean,portal,84
['D007839'],gcat_trait_Drugs_affecting_bone_structure_and_mineralization_use_measurement,0.032,pigean,gcat,16
['D016277'],gcat_trait_left_ventricular_ejection_fraction_measurement,0.032,pigean,gcat,8
['D007532'],gcat_trait_isoleucine_measurement,0.032,pigean,gcat,49
['D007839'],gcat_trait_Vasodilators_used_in_cardiac_diseases_use_measurement,0.032,pigean,gcat,24
['D005919'],eGFRcys,0.032,pigean,portal,100
['D005272'],FNarea,0.032,pigean,portal,71
['D005951'],AUCins,0.032,pigean,portal,59
['D005541'],FEV1,0.032,pigean,portal,48
['D008076'],HDL3chol,0.032,pigean,portal,66
['D001714'],Lithium_response_inBIP_continuous,0.032,pigean,portal,83
['D001714'],gcat_trait_bipolar_I_disorder,0.032,pigean,gcat,35
['D001714'],gcat_trait_bipolar_disorder,0.032,pigean,gcat,38
['D008076'],HDL,0.032,pigean,portal,122
['D001714'],BIP_NoPsychosis,0.032,pigean,portal,51
['D005272'],gcat_trait_femoral_neck_size,0.032,pigean,gcat,27
['D007839'],gcat_trait_handedness,0.032,pigean,gcat,28
['D007532'],Ile,0.032,pigean,portal,55
['D005951'],AUCinsAUCgluc,0.032,pigean,portal,68
['D053221'],gcat_trait_tumor_necrosis_factor_ligand_superfamily_member_10_measurement,0.032,pigean,gcat,40
['D016540'],gcat_trait_smoking_cessation,0.032,pigean,gcat,40
['D001289'],ADHD,0.032,pigean,portal,75
['D009211'],gcat_trait_myoglobin_measurement,0.032,pigean,gcat,17
['D016584'],gcat_trait_panic_disorder,0.032,pigean,gcat,22
['D009497'],gcat_trait_neurotic_disorder,0.032,pigean,gcat,31
['D009497'],gcat_trait_feeling_nervous_measurement,0.032,pigean,gcat,23
"['D014851', 'D000094407']",EaseOfWakingUp,0.032,pigean,portal,67
['D001289'],gcat_trait_attention_deficit_hyperactivity_disorder,0.032,pigean,gcat,34
['D005951'],IFC,0.032,pigean,portal,58
['D001714'],BIP_Psychosis,0.032,pigean,portal,50
['D016277'],gcat_trait_Left_ventricular_mass_to_enddiastolic_volume_ratio,0.032,pigean,gcat,17
['D001827'],HEIGHT,0.032,pigean,portal,52
['D019175'],gcat_trait_DNA_methylation,0.032,pigean,gcat,37
['D013925'],gcat_trait_tissue_factor_measurement,0.032,pigean,gcat,20
['D008078'],LDL,0.032,pigean,portal,104
['D004363'],gcat_trait_aspirin_use_measurement,0.032,pigean,gcat,47
['D019175'],EAA_Grim,0.032,pigean,portal,67
['D019175'],EAA_Hannum,0.032,pigean,portal,70
['D019175'],EAA_Pheno,0.032,pigean,portal,93
['D019208'],gcat_trait_brainderived_neurotrophic_factor_measurement,0.032,pigean,gcat,26
"['D050155', 'D019301', 'D019308', 'D013229', 'D005229']",gcat_trait_fatty_acid_measurement,0.032,pigean,gcat,91
['D007429'],Intraocular_pressure,0.032,pigean,portal,41
['D007839'],gcat_trait_Immunosuppressant_use_measurement,0.032,pigean,gcat,6
['D007839'],gcat_trait_HMG_CoA_reductase_inhibitor_use_measurement,0.032,pigean,gcat,83
['D001321'],gcat_trait_autism,0.032,pigean,gcat,21
['D007839'],gcat_trait_Glucocorticoid_use_measurement,0.032,pigean,gcat,15
['D007839'],gcat_trait_Drugs_used_in_diabetes_use_measurement,0.032,pigean,gcat,90
['D049629'],WHR,0.032,pigean,portal,108
['D008136'],gcat_trait_healthspan,0.032,pigean,gcat,7
['D002149'],gcat_trait_energy_intake,0.032,pigean,gcat,31
['D008078'],LDL_CALCULATED,0.032,pigean,portal,75
['D007839'],gcat_trait_Thyroid_preparation_use_measurement,0.032,pigean,gcat,45
['D001827'],gcat_trait_body_height,0.032,pigean,gcat,59
['D001827'],gcat_trait_body_height_at_birth,0.032,pigean,gcat,21
['D015519'],FNBMD,0.032,pigean,portal,57
['D007839'],gcat_trait_Peptic_ulcer_and_gastrooesophageal_reflux_disease_GORD_drug_use_measurement,0.032,pigean,gcat,21
['D007839'],gcat_trait_Nonsteroidal_antiinflammatory_and_antirheumatic_product_use_measurement,0.032,pigean,gcat,5
['D001827'],gcat_trait_infant_body_height,0.032,pigean,gcat,10
['D001827'],gcat_trait_sitting_height_ratio,0.032,pigean,gcat,17
['D007839'],gcat_trait_Inhalant_adrenergic_use_measurement,0.032,pigean,gcat,30
['D055316'],gcat_trait_cystatin_C_measurement,0.031,pigean,gcat,61
['D007737'],gcat_trait_kynurenine_measurement,0.031,pigean,gcat,20
['D055107'],gcat_trait_suntan,0.031,pigean,gcat,15
['D008132'],gcat_trait_loneliness_measurement,0.031,pigean,gcat,33
['D055105'],WAIST,0.031,pigean,portal,49
['D038681'],gcat_trait_follistatin_measurement,0.031,pigean,gcat,7
['D055105'],HIPCadjBMI,0.031,pigean,portal,47
['D000067010'],gcat_trait_reading_and_spelling_ability,0.031,pigean,gcat,30
['D007508'],gcat_trait_irritability_measurement,0.031,pigean,gcat,25
['D056344'],gcat_trait_executive_function_measurement,0.031,pigean,gcat,32
['D055105'],HIPC,0.031,pigean,portal,87
['D055316'],CystatinC,0.031,pigean,portal,85
['D058256'],gcat_trait_theta_wave_measurement,0.031,pigean,gcat,10
['D037502'],gcat_trait_galectin3_measurement,0.031,pigean,gcat,18
['D020127'],gcat_trait_acoustic_startle_blink_response_measurement,0.031,pigean,gcat,6
['D020127'],gcat_trait_response_to_vaccine,0.031,pigean,gcat,27
['D013406'],gcat_trait_attempted_suicide,0.031,pigean,gcat,36
['D004645'],gcat_trait_empathy_measurement,0.031,pigean,gcat,37
['D009771'],gcat_trait_obsessivecompulsive_symptom_measurement,0.031,pigean,gcat,34
['D001806'],BUN,0.031,pigean,portal,109
['D002402'],gcat_trait_cathepsin_D_measurement,0.031,pigean,gcat,24
['D019955'],gcat_trait_conduct_disorder,0.031,pigean,gcat,25
['D012880'],gcat_trait_solar_lentigines_measurement,0.031,pigean,gcat,15
['D012880'],gcat_trait_skin_pigmentation_measurement,0.031,pigean,gcat,17
['D019326'],gcat_trait_17hydroxyprogesterone_measurement,0.031,pigean,gcat,6
['D020127'],gcat_trait_antisaccade_response_measurement,0.031,pigean,gcat,27
['D020127'],gcat_trait_response_to_risperidone,0.031,pigean,gcat,18
['D020127'],gcat_trait_response_to_statin,0.031,pigean,gcat,23
['D017242'],gcat_trait_complement_factor_H_measurement,0.031,pigean,gcat,19
['D018737'],gcat_trait_grip_strength_measurement,0.031,pigean,gcat,34
['D011699'],gcat_trait_putamen_volume,0.031,pigean,gcat,18
['D018180'],gcat_trait_thrombomodulin_measurement,0.031,pigean,gcat,31
['D008244'],gcat_trait_lysophosphatidylcholine_measurement,0.031,pigean,gcat,35
['D057220'],gcat_trait_health_study_participation,0.03,pigean,gcat,35
['D005120'],Extraversion,0.03,pigean,portal,59
['D005127'],gcat_trait_eye_color,0.03,pigean,gcat,27
['D005127'],gcat_trait_eye_colour_measurement,0.03,pigean,gcat,28
['D044463'],gcat_trait_proteinaseactivated_receptor_1_measurement,0.03,pigean,gcat,22
['D006200'],gcat_trait_hair_color,0.03,pigean,gcat,11
['D019781'],gcat_trait_corneal_hysteresis,0.03,pigean,gcat,18
['D017578'],gcat_trait_immunoglobulin_isotype_switching_measurement,0.03,pigean,gcat,26
['D014429'],gcat_trait_positive_regulation_of_ovulation,0.03,pigean,gcat,30
['D019781'],gcat_trait_corneal_resistance_factor,0.03,pigean,gcat,27
['D002663'],gcat_trait_infant_expressive_language_ability,0.03,pigean,gcat,19
['D047150'],gcat_trait_eosinophil_cationic_protein_measurement,0.03,pigean,gcat,15
['D020783'],gcat_trait_matrix_metalloproteinase_7_measurement,0.03,pigean,gcat,15
['D054369'],gcat_trait_Agoutirelated_protein_measurement,0.03,pigean,gcat,49
['D025901'],gcat_trait_carboxypeptidase_B2_measurement,0.03,pigean,gcat,13
['D055436'],gcat_trait_growth_differentiation_factor_15_measurement,0.03,pigean,gcat,14
"['D050152', 'D000273']",VATtoGFAT,0.03,pigean,portal,76
['D050152'],gcat_trait_visceralsubcutaneous_adipose_tissue_ratio,0.03,pigean,gcat,30
['D000341'],gcat_trait_psychotic_symptoms,0.03,pigean,gcat,27
['D050152'],VAT,0.03,pigean,portal,69
['D064451'],gcat_trait_hepcidinferritin_ratio,0.03,pigean,gcat,12
['D063847'],PlatVol,0.03,pigean,portal,37
"['D050152', 'D050507']",VATtoASAT,0.03,pigean,portal,86
['D061212'],gcat_trait_episodic_memory,0.03,pigean,gcat,26
['D061212'],MemPerformance,0.03,pigean,portal,69
['D054304'],gcat_trait_antiMullerian_hormone_measurement,0.03,pigean,gcat,25
"['D016615', 'D059506']",LTL,0.03,pigean,portal,32
['D055109'],gcat_trait_ankle_brachial_index,0.03,pigean,gcat,9
['D042643'],gcat_trait_pentraxinrelated_protein_PTX3_measurement,0.029,pigean,gcat,9
['D042643'],gcat_trait_spondin1_measurement,0.029,pigean,gcat,26
['D042643'],gcat_trait_matrix_metalloproteinase_12_measurement,0.029,pigean,gcat,13
['D042643'],gcat_trait_pappalysin1_measurement,0.029,pigean,gcat,18
['D042643'],gcat_trait_platelet_endothelial_cell_adhesion_molecule_measurement,0.029,pigean,gcat,26
['D042643'],gcat_trait_proheparinbinding_EGFlike_growth_factor_measurement,0.029,pigean,gcat,24
['D042643'],gcat_trait_prointerleukin16_measurement,0.029,pigean,gcat,43
['D042643'],gcat_trait_protein_S100A12_measurement,0.029,pigean,gcat,15
['D042643'],gcat_trait_tumor_necrosis_factor_receptor_superfamily_member_6_measurement,0.029,pigean,gcat,20
['D042643'],gcat_trait_urokinase_plasminogen_activator_surface_receptor_measurement,0.029,pigean,gcat,29
['D042643'],gcat_trait_vascular_endothelial_growth_factor_D_measurement,0.029,pigean,gcat,9
"['D000068099', 'D040701']",Stress,0.029,pigean,portal,66
['D042643'],gcat_trait_galanin_peptides_measurement,0.029,pigean,gcat,35
['D016279'],gcat_trait_left_atrial_function,0.029,pigean,gcat,19
['D053326'],gcat_trait_tumor_necrosis_factor_ligand_superfamily_member_14_measurement,0.029,pigean,gcat,23
['D042643'],gcat_trait_kallikrein6_measurement,0.029,pigean,gcat,16
['D051521'],gcat_trait_fibroblast_growth_factor_5_measurement,0.029,pigean,gcat,9
['D042643'],gcat_trait_dickkopfrelated_protein_1_measurement,0.029,pigean,gcat,28
['D042643'],gcat_trait_CXC_motif_chemokine_16_measurement,0.029,pigean,gcat,27
['D040701'],Stress_het,0.029,pigean,portal,75
['D040701'],Stress_rec,0.029,pigean,portal,60
['D040701'],Stress_add,0.029,pigean,portal,67
['D042643'],gcat_trait_cystatin_B_measurement,0.029,pigean,gcat,11
['D008658'],gcat_trait_caffeine_metabolite_measurement,0.029,pigean,gcat,12
['D008658'],gcat_trait_nicotine_metabolite_ratio,0.029,pigean,gcat,9
['D042643'],gcat_trait_CC_motif_chemokine_3_measurement,0.029,pigean,gcat,25
['D008658'],gcat_trait_DDT_metabolite_measurement,0.029,pigean,gcat,30
['D008658'],gcat_trait_clopidogrel_metabolite_measurement,0.029,pigean,gcat,16
['D042643'],gcat_trait_ST2_protein_measurement,0.029,pigean,gcat,15
['D042643'],gcat_trait_cathepsin_L1_measurement,0.029,pigean,gcat,28
['D042643'],gcat_trait_angiopoietin1_receptor_measurement,0.029,pigean,gcat,23
['D042643'],gcat_trait_advanced_glycosylation_end_productspecific_receptor_ligand_measurement,0.029,pigean,gcat,9
['D042643'],gcat_trait_Inactive_tyrosineprotein_kinase_transmembrane_receptor_ROR1_levels,0.029,pigean,gcat,29
['D040701'],Stress_dom,0.029,pigean,portal,77
['D042643'],gcat_trait_Pselectin_glycoprotein_ligand_1_measurement,0.029,pigean,gcat,18
['D055500'],gcat_trait_psychological_resilience_measurement,0.028,pigean,gcat,16
['D050217'],gcat_trait_cotinine_glucuronidation_measurement,0.028,pigean,gcat,15
['D000072797'],PA_UsualWalkPace,0.014,pigean,portal,60
['D059505'],gcat_trait_telomere_length,0.014,pigean,gcat,25
['D001481'],gcat_trait_base_metabolic_rate_measurement,0.014,pigean,gcat,22
['D000072599'],gcat_trait_maximal_oxygen_uptake_measurement,0.014,pigean,gcat,16
['D000072599'],gcat_trait_exercise_test,0.014,pigean,gcat,17
['D000067073'],gcat_trait_childhood_trauma_measurement,0.014,pigean,gcat,10
['D000072797'],gcat_trait_gait_measurement,0.014,pigean,gcat,37
['D000071451'],gcat_trait_Chitinase3like_protein_1_levels,0.014,pigean,gcat,16
['D000074049'],gcat_trait_tumor_necrosis_factor_ligand_superfamily_member_12_measurement,0.014,pigean,gcat,25
['D059026'],gcat_trait_self_rated_health,0.014,pigean,gcat,17
['D059026'],SRH,0.014,pigean,portal,47
['D066273'],gcat_trait_diet_measurement,0.014,pigean,gcat,57
['D059289'],gcat_trait_arterial_stiffness_measurement,0.014,pigean,gcat,35
"['D000068016', 'D000069196']",gcat_trait_gut_microbiome_measurement,0.014,pigean,gcat,85
['D019532'],gcat_trait_MAP_kinaseactivated_protein_kinase_3_measurement,0.012,pigean,gcat,10
"['D000075462', 'D012709']",Alb,0.0,pigean,portal,65
['D001663'],DirectBilirubin,0.0,pigean,portal,87
['D017675'],Limited_cutaneous_systemic_sclerosis_Orphanet_220402,0.0,pigean,orphanet,30
"['none', 'D000083242']",lobarSVS,0.0,pigean,portal,61
['D015996'],gcat_trait_disease_free_survival,0.0,pigean,gcat,16
['D001663'],BILIRUBIN,0.0,pigean,portal,109
"['D006442', 'none']",HBA1CMMOL,0.0,pigean,portal,72
['D003181'],gcat_trait_complement_C4_measurement,0.0,pigean,gcat,10
['D003176'],gcat_trait_complement_C3_measurement,0.0,pigean,gcat,17
['D011761'],gcat_trait_5oxoproline_measurement,0.0,pigean,gcat,18
['D012171'],gcat_trait_retinal_vasculature_measurement,0.0,pigean,gcat,30
['D016900'],gcat_trait_neurofilament_light_chain_measurement,0.0,pigean,gcat,33
['D001254'],Pilocytic_astrocytoma_Orphanet_251612,0.0,pigean,orphanet,47
['D010649'],Phe,0.0,pigean,portal,52
['D053181'],gcat_trait_caspase8_measurement,0.0,pigean,gcat,22
['D002784'],CHOL,0.0,pigean,portal,100
['D012083'],gcat_trait_renin_measurement,0.0,pigean,gcat,10
['D001254'],Highgrade_astrocytoma_Orphanet_251561,0.0,pigean,orphanet,60
['D005518'],gcat_trait_tea_consumption_measurement,0.0,pigean,gcat,35
['D005340'],Fbg,0.0,pigean,portal,58
['D012709'],gcat_trait_serum_albumin_measurement,0.0,pigean,gcat,85
['D000072483'],gcat_trait_placenta_growth_factor_measurement,0.0,pigean,gcat,19
['D006442'],HBA1C,0.0,pigean,portal,91
['D013318'],LVESV,0.0,pigean,portal,70
['D013318'],LVEF,0.0,pigean,portal,64
['D013318'],LVESVI,0.0,pigean,portal,74
['D013318'],SVI,0.0,pigean,portal,81
['D013318'],LVEDVI,0.0,pigean,portal,66
['D013318'],SVL,0.0,pigean,portal,84
['D013318'],LVEDV,0.0,pigean,portal,67
['D013549'],gcat_trait_sugar_consumption_measurement,0.0,pigean,gcat,34
['D004728'],gcat_trait_corneal_endothelial_cell_measurement,0.0,pigean,gcat,25
['D003925'],PVDinT2D,0.0,pigean,portal,70
['D005518'],gcat_trait_fish_consumption_measurement,0.0,pigean,gcat,24
['D000073496'],FrailtyIndex,0.0,pigean,portal,61
['D012886'],gcat_trait_cranial_vault_morphology_measurement,0.0,pigean,gcat,29
['D001798'],TotalProtein,0.0,pigean,portal,44
['D003404'],CreatinineUrinary,0.0,pigean,portal,95
['D003404'],Creatinine,0.0,pigean,portal,77
['D005518'],gcat_trait_bitter_alcoholic_beverage_consumption_measurement,0.0,pigean,gcat,37
['D000073496'],FriedFrailtyScore,0.0,pigean,portal,58
['D000073496'],gcat_trait_frailty_measurement,0.0,pigean,gcat,12
['D005518'],gcat_trait_bitter_beverage_consumption_measurement,0.0,pigean,gcat,21
